obs_id,session,trip_direction,bus_company,scenario_id,policy,signal_pattern,traffic_condition,crowding_level,stop_sequence,stop_key,stop_label,coordinates,stop_kind,arrived_at_stop_time,dwell_at_stop_s,departed_stop_time,leg_travel_before_stop_s,stop_timeline_source
3,Afternoon Session,rb_to_wm,San Agustin,C_formal_only,formal_only,G-R,Heavy,Medium,4,waltermart,Waltermart Dasmariñas (formal bus stop),"14.324939, 120.940955",terminal_formal,16:39:33,145.8,16:41:58,66.6,schedule_aligned_to_uxsim_e2e
3,Afternoon Session,rb_to_wm,San Agustin,C_formal_only,formal_only,R-G,Heavy,Medium,0,rkp_trading,RKP Trading Corporation (formal),"14.303230, 120.954053",formal,16:22:00,15.0,16:22:15,0.0,schedule_aligned_to_uxsim_e2e
3,Afternoon Session,rb_to_wm,San Agustin,C_formal_only,formal_only,R-G,Heavy,Medium,1,villa_verde,Villa Verde (formal),"14.314900, 120.945000",formal,16:26:37,145.8,16:29:02,263.0,schedule_aligned_to_uxsim_e2e
3,Afternoon Session,rb_to_wm,San Agustin,C_formal_only,formal_only,R-G,Heavy,Medium,2,vista_mall,Vista Mall Dasmariñas (formal),"14.316870, 120.944150",formal,16:29:11,145.8,16:31:36,9.4,schedule_aligned_to_uxsim_e2e
3,Afternoon Session,rb_to_wm,San Agustin,C_formal_only,formal_only,R-G,Heavy,Medium,3,waltermart_int,Waltermart Dasmariñas Intersection Signal,"14.322364, 120.941649",signal,16:33:16,330.3,16:38:46,100.5,schedule_aligned_to_uxsim_e2e
3,Afternoon Session,rb_to_wm,San Agustin,C_formal_only,formal_only,R-G,Heavy,Medium,4,waltermart,Waltermart Dasmariñas (formal bus stop),"14.324939, 120.940955",terminal_formal,16:39:33,145.8,16:41:58,47.2,schedule_aligned_to_uxsim_e2e
3,Afternoon Session,rb_to_wm,San Agustin,C_formal_only,formal_only,R-R,Heavy,Medium,0,rkp_trading,RKP Trading Corporation (formal),"14.303230, 120.954053",formal,16:22:00,15.0,16:22:15,0.0,schedule_aligned_to_uxsim_e2e
3,Afternoon Session,rb_to_wm,San Agustin,C_formal_only,formal_only,R-R,Heavy,Medium,1,villa_verde,Villa Verde (formal),"14.314900, 120.945000",formal,16:28:26,145.8,16:30:51,371.0,schedule_aligned_to_uxsim_e2e
3,Afternoon Session,rb_to_wm,San Agustin,C_formal_only,formal_only,R-R,Heavy,Medium,2,vista_mall,Vista Mall Dasmariñas (formal),"14.316870, 120.944150",formal,16:31:04,145.8,16:33:29,13.3,schedule_aligned_to_uxsim_e2e
3,Afternoon Session,rb_to_wm,San Agustin,C_formal_only,formal_only,R-R,Heavy,Medium,3,waltermart_int,Waltermart Dasmariñas Intersection Signal,"14.322364, 120.941649",signal,16:35:50,157.8,16:38:27,141.8,schedule_aligned_to_uxsim_e2e
3,Afternoon Session,rb_to_wm,San Agustin,C_formal_only,formal_only,R-R,Heavy,Medium,4,waltermart,Waltermart Dasmariñas (formal bus stop),"14.324939, 120.940955",terminal_formal,16:39:33,145.8,16:41:58,66.6,schedule_aligned_to_uxsim_e2e
4,Morning Session,rb_to_wm,San Agustin Transport Service Corp.,C_formal_only,formal_only,G-G,Light,Low,0,rkp_trading,RKP Trading Corporation (formal),"14.303230, 120.954053",formal,06:12:00,17.0,06:12:17,0.0,schedule_aligned_to_uxsim_e2e
4,Morning Session,rb_to_wm,San Agustin Transport Service Corp.,C_formal_only,formal_only,G-G,Light,Low,1,villa_verde,Villa Verde (formal),"14.314900, 120.945000",formal,06:15:18,18.7,06:15:36,181.8,schedule_aligned_to_uxsim_e2e
4,Morning Session,rb_to_wm,San Agustin Transport Service Corp.,C_formal_only,formal_only,G-G,Light,Low,2,vista_mall,Vista Mall Dasmariñas (formal),"14.316870, 120.944150",formal,06:15:45,18.7,06:16:03,9.4,schedule_aligned_to_uxsim_e2e
